S	mi	tpr	fpr	thr
SBS28	m2	0.828773168578994	0.00999591245215714	-1.02743535
SBS28	m3	0.917258282623394	0.00999692802732499	-2.5609063
SBS29	m0	0.0655772198064245	0.00999829784714668	-0.73633477
SBS29	m1	0.211362515750835	0.00999851690725728	-0.08954391
SBS29	m2	0.509490563979492	0.0099962793005085	0.210534645
SBS29	m3	0.735878813031749	0.00999853883566071	-0.30070287
SBS30	m0	0.0723230617700858	0.00998764491332949	-0.76197157
SBS30	m1	0.269174874858711	0.00999393181339703	-0.069282435
SBS30	m2	0.581695768788658	0.00999845033317837	-0.25318332
SBS30	m3	0.748656865603265	0.00999937406109164	-0.3835461
SBS31	m0	0.0656743792325056	0.0099996301911911	-0.883884675
SBS31	m1	0.238438505046024	0.00999734638336736	-0.17077726
SBS31	m2	0.536963282230345	0.0099959693671906	-0.0860745475
SBS31	m3	0.688226564432352	0.00999660512365186	-0.94888091
SBS32	m0	0.0802888700084962	0.00985531247920624	-0.79328545
SBS32	m1	0.277251448952296	0.00999796463397329	-0.21706864
SBS32	m2	0.602232118313266	0.00999969022025338	-0.490601935
SBS32	m3	0.752295865364637	0.00999697377620556	-1.18711695
SBS33	m0	0.201690570221021	0.00999644307436942	-0.16789778
SBS33	m1	0.535106325121009	0.00999443379306075	-0.35107206
SBS33	m2	0.838748299319728	0.009998821478858	-0.67937892
SBS33	m3	0.953910730612584	0.00999681729720703	-0.92694728
SBS34	m0	0.235737427806733	0.00994947589563777	-0.17305878
SBS34	m1	0.547148879520746	0.00999697622324114	-0.0424164535
SBS34	m2	0.8252802473908	0.00999473635322168	-0.56306207
SBS34	m3	0.929835519467	0.00999958269868761	-2.44606525
SBS35	m0	0.0750301397064038	0.0099940863394441	-0.78165425
SBS35	m1	0.28021674223156	0.00999438240396067	-0.14655185
SBS35	m2	0.579673985362608	0.00999640995803364	-0.112540692
SBS35	m3	0.754755521511554	0.00999875145663398	-1.04023895
SBS36	m0	0.0749003426813064	0.00999392961312384	-0.603523365
SBS36	m1	0.225892035302399	0.00999950497500124	0.154213875
SBS36	m2	0.537846423485595	0.00999776863192348	0.098137468
SBS36	m3	0.745268862025844	0.00999827885653481	-1.0107461
SBS37	m0	0.0792164152427254	0.00999305729943722	-0.81669545
SBS37	m1	0.264629924721138	0.00999518155648083	-0.275785295
SBS37	m2	0.568573168706052	0.00999795707378681	-0.809802165
SBS37	m3	0.731811518324607	0.00999749801926531	-2.09626695
SBS38	m0	0.139973733324117	0.00812369361222709	-0.3130635
SBS38	m1	0.437068825031235	0.00999579384912286	-0.1098100375
SBS38	m2	0.75555793646542	0.00999832222063424	-0.7353993
SBS38	m3	0.87420814479638	0.00999932084027733	-1.62038125
SBS39	m0	0.0933052926743778	0.00999881583232187	-0.6157956
SBS39	m1	0.298710601719198	0.00999820909163895	-0.082162935
SBS39	m2	0.601834056339575	0.00999485695519353	-0.36555998
SBS39	m3	0.74903298257289	0.00985496661101837	-1.66264835
SBS40	m0	0.0295845572807386	0.00999385562950184	-1.5097165
SBS40	m1	0.116256103582597	0.00999691071980224	-0.67425145
SBS40	m2	0.348307184145334	0.00999820354459235	-0.089761705
SBS40	m3	0.514128072228724	0.00999483834639392	-0.690845
SBS41	m0	0.079465541490858	0.00999548686381424	-0.688603465
SBS41	m1	0.305666575417465	0.00999925839863547	-0.132000235
SBS41	m2	0.620714325023389	0.00999857517206348	-0.286326015
SBS41	m3	0.798075716377327	0.00999906161048492	-0.594698975
SBS42	m0	0.0595947556615018	0.00999866783108094	-0.84383218
SBS42	m1	0.221327301814972	0.00999691262735414	-0.214016795
SBS42	m2	0.509335365521746	0.00999857340453902	-0.2070515
SBS42	m3	0.700062617407639	0.009933878436444	-0.73513017
SBS44	m0	0.0644421272158498	0.00999288867818304	-0.82548225
SBS44	m1	0.241843971631206	0.00999709422740458	-0.095172642
SBS44	m2	0.518558597554377	0.00999925517652311	-0.1220782105
SBS44	m3	0.682316118935837	0.00999263480654611	-0.88470995
SBS10b	m0	0.177605643543814	0.00999418859098444	-0.30307714
SBS10b	m1	0.496981553940749	0.00999747600667322	-0.2318716
SBS10b	m2	0.807892236319937	0.00999500249875063	-0.82976235
SBS10b	m3	0.910421876260386	0.00999827275643395	-2.0136875
